RECORD I D,FIRM,OFFICE,SALESMAN,ACCOUNT,EXCHANGE,EXCHANGE_NAME,FUTURES CODE,SYMBOL,PUT/CALL,STRIKE PRICE,DESCRIPTION,B/S,CONTRACT YEAR,CONTRACT MONTH,CONTRACT DAY,QTY,TRADE PRICE,PRINTABLE TRADE PRICE,TRADE DATE,CASH AMOUNT,SUB-ACCOUNT,ORDER NUMBER,SPREAD CODE,TRADE TYPE,COMMENT CODE,EXEC BROKER,OPP BROKER,OPP FIRM,G/I CODE,G.I FIRM,CURR SYMBOL,PROD CURR,PROD TYPE,TRACER,EXEC TIME,OPT EXP DATE,LAST TRD DATE,TRADED EXCHG,SUB EXCHANGE,SOURCE REFRNCE,EXCH COMM CD,MULT FACTOR,CUSIP,CHIT NUMBER,EXTERNAL ACCOUNT
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.250000000, "112.080", "20250805", 0.00, "", "4683", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KXGF", "1530 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.187500000, "112.060", "20250805", 0.00, "", "4554", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500009AL8", "0837 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 6.00, 112.359375000, "112.115", "20250805", 0.00, "", "4606", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000CNKO", "0943 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.250000000, "112.080", "20250805", 0.00, "", "4670", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000IPWF", "1249 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.250000000, "112.080", "20250805", 0.00, "", "4679", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KDGM", "1430 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.265625000, "112.085", "20250805", 0.00, "", "4675", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000K5WV", "1406 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.250000000, "112.080", "20250805", 0.00, "", "4648", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000G7SH", "1103 ", "", "20250919", "01", "", "ECHAMO                                                      ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.359375000, "112.115", "20250805", 0.00, "", "4475", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500001227", "2104 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 6.00, 112.203125000, "112.065", "20250805", 0.00, "", "4542", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500008O0Y", "0821 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.234375000, "112.075", "20250805", 0.00, "", "4512", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000687L", "0630 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 4.00, 112.234375000, "112.075", "20250805", 0.00, "", "4492", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500004I8D", "0401 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.281250000, "112.090", "20250805", 0.00, "", "4641", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000FRMC", "1048 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.250000000, "112.080", "20250805", 0.00, "", "4501", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500005H77", "0513 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.218750000, "112.070", "20250805", 0.00, "", "4600", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000BKY7", "0922 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 10.00, 112.328125000, "112.105", "20250805", 0.00, "", "4621", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000DHY4", "1001 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 20.00, 112.187500000, "112.060", "20250805", 0.00, "", "4696", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000L2WW", "1558 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.359375000, "112.115", "20250805", 0.00, "", "4630", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000E5PT", "1017 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.343750000, "112.110", "20250805", 0.00, "", "4604", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000CKO8", "0941 ", "", "20250919", "01", "", "ECHAMO                                                      ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 4.00, 112.250000000, "112.080", "20250805", 0.00, "", "4682", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KXGC", "1530 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.265625000, "112.085", "20250805", 0.00, "", "4526", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500007808", "0721 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 3.00, 112.312500000, "112.100", "20250805", 0.00, "", "4474", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500001XCU", "0037 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.218750000, "112.070", "20250805", 0.00, "", "4659", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KZIO", "1543 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.328125000, "112.105", "20250805", 0.00, "", "4479", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000018S3", "2157 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.312500000, "112.100", "20250805", 0.00, "", "4635", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000F7KC", "1039 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 3.00, 112.296875000, "112.095", "20250805", 0.00, "", "4602", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000BQTI", "0925 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.312500000, "112.100", "20250805", 0.00, "", "4634", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000EJK7", "1027 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.250000000, "112.080", "20250805", 0.00, "", "4661", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000GNCM", "1118 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 25.00, 112.187500000, "112.060", "20250805", 0.00, "", "4692", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000L1QU", "1552 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.234375000, "112.075", "20250805", 0.00, "", "4681", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KXZI", "1532 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.328125000, "112.105", "20250805", 0.00, "", "4624", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000DI6P", "1001 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 15.00, 112.281250000, "112.090", "20250805", 0.00, "", "4523", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500007C0U", "0722 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "A=", "", "C", "112.250000", "CALL AUG 25 CBT 10YR TNOTE WED WK1 112.25", "S", "2025", "08", "", 10.00, 0.156250000, "0.10", "20250805", 0.00, "", "3284", " ", "", "B", "6URD", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000B84W", "0915 ", "20250806", "20250806", "01", "", "CME_JDAS1                                                   ", "WY1", 1000.00, "01A=1122525H", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.375000000, "112.120", "20250805", 0.00, "", "4625", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000E44A", "1016 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.265625000, "112.085", "20250805", 0.00, "", "4540", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000082E3", "0753 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.250000000, "112.080", "20250805", 0.00, "", "4672", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000J2FI", "1308 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.312500000, "112.100", "20250805", 0.00, "", "4665", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000H50T", "1134 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.312500000, "112.100", "20250805", 0.00, "", "4665", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000H515", "1134 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.203125000, "112.065", "20250805", 0.00, "", "4549", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500008RXX", "0825 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.937500000, "115.300", "20250805", 0.00, "", "4469", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500000VUP", "2013 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 10.00, 112.218750000, "112.070", "20250805", 0.00, "", "4514", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500006HGW", "0651 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "HO", "", "C", "112.500000", "CALL AUG 25 CBT 10YR T NOTE W1 THURS OPT 112.50", "S", "2025", "08", "", 10.00, 0.109375000, "0.07", "20250805", 0.00, "", "3280", " ", "", "B", "6URD", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000B78N", "0915 ", "20250807", "20250807", "01", "", "CME_JDAS1                                                   ", "HY1", 1000.00, "01HO0112525H", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.281250000, "112.090", "20250805", 0.00, "", "4483", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000032EJ", "0231 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.250000000, "112.080", "20250805", 0.00, "", "4489", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500004GHQ", "0359 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.296875000, "112.095", "20250805", 0.00, "", "4602", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000BQRE", "0925 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.296875000, "112.095", "20250805", 0.00, "", "4583", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000AXB5", "0909 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.265625000, "112.085", "20250805", 0.00, "", "4502", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500005B4I", "0501 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.218750000, "112.070", "20250805", 0.00, "", "4521", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500006QN2", "0707 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.171875000, "112.055", "20250805", 0.00, "", "4573", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500009TGM", "0852 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.328125000, "112.105", "20250805", 0.00, "", "4636", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000EPYA", "1032 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.250000000, "112.080", "20250805", 0.00, "", "4501", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500005H7L", "0513 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 6.00, 112.281250000, "112.090", "20250805", 0.00, "", "4535", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000083UB", "0755 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.265625000, "112.085", "20250805", 0.00, "", "4502", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500005B3S", "0500 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "T2", "", "C", "112.500000", "CALL AUG 25 CBT 10YR TNOTE WKLY WK2 112.50", "S", "2025", "08", "", 20.00, 0.171875000, "0.11", "20250805", 0.00, "", "0504", " ", "", "B", "6URD", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500007M2I", "0732 ", "20250808", "20250808", "01", "", "CME_JDAS1                                                   ", "TY2", 1000.00, "01T20112525H", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.687500000, "115.220", "20250805", 0.00, "", "4515", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000073B2", "0719 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "B", "2025", "09", "", 1.00, 116.000000000, "116.000", "20250805", 0.00, "", "4685", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000KY47", "1532 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.234375000, "112.075", "20250805", 0.00, "", "4645", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000GAER", "1105 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 10.00, 112.375000000, "112.120", "20250805", 0.00, "", "4463", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500000PNJ", "1949 ", "", "20250919", "01", "", "JDAS", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 2.00, 112.281250000, "112.090", "20250805", 0.00, "", "4504", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000566Z", "0451 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.187500000, "112.060", "20250805", 0.00, "", "4694", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000L1SD", "1552 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.234375000, "112.075", "20250805", 0.00, "", "4522", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250805000070IH", "0717 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.171875000, "112.055", "20250805", 0.00, "", "4576", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500009YPM", "0857 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 10.00, 112.234375000, "112.075", "20250805", 0.00, "", "4488", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500004GQN", "0400 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "HO", "", "C", "112.500000", "CALL AUG 25 CBT 10YR T NOTE W1 THURS OPT 112.50", "S", "2025", "08", "", 20.00, 0.125000000, "0.08", "20250805", 0.00, "", "0148", " ", "", "B", "6URD", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080500006TS0", "0713 ", "20250807", "20250807", "01", "", "CME_JDAS1                                                   ", "HY1", 1000.00, "01HO0112525H", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 10.00, 112.203125000, "112.065", "20250805", 0.00, "", "4586", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508050000L0GO", "1546 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
