RECORD I D,FIRM,OFFICE,SALESMAN,ACCOUNT,EXCHANGE,EXCHANGE_NAME,FUTURES CODE,SYMBOL,PUT/CALL,STRIKE PRICE,DESCRIPTION,B/S,CONTRACT YEAR,CONTRACT MONTH,CONTRACT DAY,QTY,TRADE PRICE,PRINTABLE TRADE PRICE,TRADE DATE,CASH AMOUNT,SUB-ACCOUNT,ORDER NUMBER,SPREAD CODE,TRADE TYPE,COMMENT CODE,EXEC BROKER,OPP BROKER,OPP FIRM,G/I CODE,G.I FIRM,CURR SYMBOL,PROD CURR,PROD TYPE,TRACER,EXEC TIME,OPT EXP DATE,LAST TRD DATE,TRADED EXCHG,SUB EXCHANGE,SOURCE REFRNCE,EXCH COMM CD,MULT FACTOR,CUSIP,CHIT NUMBER,EXTERNAL ACCOUNT
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.343750000, "112.110", "20250804", 0.00, "", "4374", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000H66N", "1050 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.359375000, "112.115", "20250804", 0.00, "", "4427", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000L2UH", "1427 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 3.00, 112.390625000, "112.125", "20250804", 0.00, "", "4441", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000LX2W", "1553 ", "", "20250919", "01", "", "HWANG                                                       ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.187500000, "115.060", "20250804", 0.00, "", "4305", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400002WY7", "2231 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.421875000, "112.135", "20250804", 0.00, "", "4435", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000LRXR", "1525 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 100.00, 112.359375000, "112.115", "20250804", 0.00, "", "4265", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000149D", "1708 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 2.00, 112.328125000, "112.105", "20250804", 0.00, "", "4387", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000I4MM", "1134 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.125000000, "112.040", "20250804", 0.00, "", "4337", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000EFR8", "0944 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 25.00, 112.296875000, "112.095", "20250804", 0.00, "", "4269", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-20250804000019PR", "1727 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.390625000, "112.125", "20250804", 0.00, "", "4318", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400009WJU", "0740 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.359375000, "112.115", "20250804", 0.00, "", "4428", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000L67P", "1435 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.265625000, "112.085", "20250804", 0.00, "", "4341", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000BZHN", "0841 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.281250000, "115.090", "20250804", 0.00, "", "4287", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400007NHE", "0528 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.328125000, "112.105", "20250804", 0.00, "", "4393", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000K7JG", "1326 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 6.00, 112.375000000, "112.120", "20250804", 0.00, "", "4328", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000AAO8", "0758 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.250000000, "115.080", "20250804", 0.00, "", "4312", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400007GQX", "0511 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.359375000, "112.115", "20250804", 0.00, "", "4376", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000HF3H", "1100 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 6.00, 112.218750000, "112.070", "20250804", 0.00, "", "4368", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000FN15", "1006 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 10.00, 112.203125000, "112.065", "20250804", 0.00, "", "4366", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000FGWY", "1001 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 1.00, 112.328125000, "112.105", "20250804", 0.00, "", "4285", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400001G0P", "1827 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.234375000, "112.075", "20250804", 0.00, "", "4367", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000GDQB", "1030 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.218750000, "115.070", "20250804", 0.00, "", "4309", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400007ESI", "0506 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.140625000, "112.045", "20250804", 0.00, "", "4364", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000F7K5", "0956 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "B", "2025", "09", "", 5.00, 112.203125000, "112.065", "20250804", 0.00, "", "4348", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000DF6M", "0913 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 5.00, 112.343750000, "112.110", "20250804", 0.00, "", "4389", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000I5CC", "1136 ", "", "20250919", "01", "", "JDAS                                                        ", "21", 1000.00, "01210000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "17", "", " ", "0", "SEP 25 CBT 30YR TBOND", "S", "2025", "09", "", 1.00, 115.812500000, "115.260", "20250804", 0.00, "", "4322", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-2025080400009Z4O", "0744 ", "", "20250919", "01", "", "JDAS                                                        ", "17", 1000.00, "01170000025I", "", "UDN80482"
"T", "W", "UDN", "NBUD0", "80482", "01", "CBT", "21", "", " ", "0", "SEP 25 CBT 10YR TNOTE", "S", "2025", "09", "", 1.00, 112.234375000, "112.075", "20250804", 0.00, "", "4349", " ", "", "B", "6URL", "", "", " ", "", "USD", "US", "F", "UDN80482-202508040000E2XW", "0930 ", "", "20250919", "01", "", "JDAS_ATS                                                    ", "21", 1000.00, "01210000025I", "", "UDN80482"
