Expiration,Value,UPrice,-10%,-5%,-2.5%,-2%,-1.5%,-1%,-0.75%,-0.5%,-0.4%,-0.3%,-0.25%,-0.2%,-0.15%,-0.1%,-0.05%,-0.01%,0%,0.01%,0.05%,0.1%,0.15%,0.2%,0.25%,0.3%,0.4%,0.5%,0.75%,1%,1.5%,2%,2.5%,5%,10%,-2,-1.5,-1,-0.5,-0.25,0,0.25,0.5,1,1.5,2
XCME.ZN,ab_Gamma,110.164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.10,2057.70,144822.43,5754007.27,162900.58,2630.46,9.69,1.65,0.24,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21224.93,1.65,-0.00,0.00,0.00,0.00,0.00
XCME.ZN,ab_sGammaPath,110.164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,1.18,2107.57,145449.15,5480138.02,163587.46,2690.92,10.22,1.76,0.26,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21496.78,1.76,-0.00,0.00,0.00,0.00,0.00
XCME.ZN,bs_Gamma,110.164,46.80,1908.41,10245.46,24248.90,88169.27,241570.52,297056.45,447315.02,549551.39,458259.06,359198.51,265860.07,196663.45,152691.36,126153.13,112008.28,109069.06,106306.45,96620.64,86674.01,78433.41,71570.20,65874.66,61161.84,54005.84,48918.70,40329.95,33502.82,21371.38,12454.13,7178.43,1606.49,66.12,38275.40,123473.19,268195.43,508973.63,313865.41,109069.06,68369.06,51071.04,35953.69,24478.11,15298.25
XCME.ZN,bs_sGammaPath,110.164,50.60,1881.31,10309.95,24238.43,88169.38,241634.23,296980.69,447323.19,549625.98,458288.20,359104.43,265868.83,195397.95,152781.26,126199.36,112028.88,108965.67,106360.23,96543.04,86684.22,78417.56,71606.53,65907.09,61120.42,53994.62,48829.64,40359.29,33509.77,21381.68,12452.27,7189.52,1605.56,66.13,38273.89,123461.68,268355.74,508975.24,313942.45,108965.67,68401.66,51078.79,35958.98,24471.27,15296.86
XCME.ZN,pa_Gamma,110.164,6849.32,7981.87,15905.48,29772.03,93387.72,245928.73,300704.01,450088.22,551808.82,459989.05,360721.57,267225.84,197913.21,153853.39,127244.81,113051.60,110101.12,107327.54,97600.42,87607.13,79324.45,72422.99,66692.38,61947.13,54732.45,49592.82,40890.87,33969.84,21699.96,12698.37,7373.86,1716.09,141.72,43720.37,128529.62,272307.89,511522.34,315310.03,110101.12,69202.60,51768.73,36453.32,24838.89,15568.46
XCME.ZN,pa_sGammaPath,110.164,6850.01,7982.45,15906.65,29774.69,93393.81,245925.05,300749.03,450120.50,551735.49,459968.59,360812.99,267218.61,196236.33,153815.72,127319.69,113101.24,110146.01,107368.23,97628.53,87625.72,79337.12,72431.70,66698.41,61951.37,54734.94,49595.00,40893.78,33972.22,21700.10,12698.68,7374.60,1716.09,141.73,43723.91,128541.66,272365.49,511466.39,315430.84,110146.01,69209.74,51770.94,36456.08,24839.42,15568.53
XCME.ZN,sGamma,110.164,2345.04,95221.65,1125623.89,3486296.76,15312382.65,40250349.35,46827764.55,58776134.26,67110612.30,56025814.15,45175332.39,34924099.37,26881123.49,21943227.09,18563017.66,16615129.00,16195422.89,15796388.56,14366425.84,12859854.03,11591706.48,10523555.73,9628104.39,8880146.95,7732087.46,6911047.30,5553384.44,4522538.85,2732988.84,1436853.72,691716.15,80600.33,3306.48,6074020.42,21603576.82,43791936.14,64089259.79,40216839.57,16195422.89,10021359.12,7258299.38,4888922.96,3188855.62,1847456.75
XCME.ZN,sGammaCorr,110.164,2345.04,95221.65,1125623.89,3486296.76,15312382.65,40250349.35,46827764.55,58776134.26,67110612.30,56025814.15,45175332.39,34924099.37,26881123.49,21943227.09,18563017.66,16615129.00,16195422.89,15796388.56,14366425.84,12859854.03,11591706.48,10523555.73,9628104.39,8880146.95,7732087.46,6911047.30,5553384.44,4522538.85,2732988.84,1436853.72,691716.15,80600.33,3306.48,6074020.42,21603576.82,43791936.14,64089259.79,40216839.57,16195422.89,10021359.12,7258299.38,4888922.96,3188855.62,1847456.75
XCME.ZN,sGammaPath,110.164,46.90,1904.43,10320.03,24238.12,88186.28,241557.64,297456.09,447343.96,549457.99,458218.97,359274.16,265841.05,194977.81,152646.73,126222.26,112052.80,109108.97,106342.28,96644.33,86688.64,78442.48,71575.63,65877.67,61163.28,54005.85,48918.63,40331.01,33503.67,21370.53,12453.86,7178.84,1606.42,66.13,38329.70,123488.20,268235.44,508904.21,313972.35,109108.97,68373.07,51070.90,35954.80,24477.52,15297.61
XCME.ZN,Vega,110.164,11.97,544.93,1523.59,2025.56,3410.73,7012.54,8741.64,9243.03,9106.00,8076.39,7334.97,6617.35,6004.93,5510.91,5112.03,4843.14,4781.53,4721.95,4502.19,4264.90,4064.20,3895.44,3753.93,3634.98,3447.31,3302.54,3011.14,2734.34,2192.17,1742.71,1414.92,560.67,25.36,2363.49,4154.04,7781.65,9261.56,6994.28,4781.53,3816.13,3365.53,2836.94,2336.38,1894.11
